name,short_name,easting,northing,depth,log_q_c
Jaksa_H6,H6,30,15,3.15,0.8960880245566357
Jaksa_H6,H6,30,15,3.155,0.883767540168595
Jaksa_H6,H6,30,15,3.16,0.8878912573524571
Jaksa_H6,H6,30,15,3.165,0.9082585601768908
Jaksa_H6,H6,30,15,3.17,0.8960880245566357
Jaksa_H6,H6,30,15,3.175,0.883767540168595
Jaksa_H6,H6,30,15,3.18,0.8712933659434193
Jaksa_H6,H6,30,15,3.185,0.8960880245566357
Jaksa_H6,H6,30,15,3.19,0.8544153281560676
Jaksa_H6,H6,30,15,3.195,0.8960880245566357
Jaksa_H6,H6,30,15,3.2,0.8544153281560676
Jaksa_H6,H6,30,15,3.205,0.8754687373538999
Jaksa_H6,H6,30,15,3.21,0.8712933659434193
Jaksa_H6,H6,30,15,3.215,0.8754687373538999
Jaksa_H6,H6,30,15,3.22,0.8586616190375187
Jaksa_H6,H6,30,15,3.225,0.8712933659434193
Jaksa_H6,H6,30,15,3.23,0.8671004876833833
Jaksa_H6,H6,30,15,3.235,0.8458682675776092
Jaksa_H6,H6,30,15,3.24,0.8712933659434193
Jaksa_H6,H6,30,15,3.245,0.8586616190375187
Jaksa_H6,H6,30,15,3.25,0.8671004876833833
Jaksa_H6,H6,30,15,3.255,0.8586616190375187
Jaksa_H6,H6,30,15,3.26,0.883767540168595
Jaksa_H6,H6,30,15,3.265,0.883767540168595
Jaksa_H6,H6,30,15,3.27,0.883767540168595
Jaksa_H6,H6,30,15,3.275,0.8960880245566357
Jaksa_H6,H6,30,15,3.28,0.8712933659434193
Jaksa_H6,H6,30,15,3.285,0.8960880245566357
Jaksa_H6,H6,30,15,3.29,0.8878912573524571
Jaksa_H6,H6,30,15,3.295,0.8544153281560676
Jaksa_H6,H6,30,15,3.3,0.8671004876833833
Jaksa_H6,H6,30,15,3.305,0.8544153281560676
Jaksa_H6,H6,30,15,3.31,0.8671004876833833
Jaksa_H6,H6,30,15,3.315,0.8458682675776092
Jaksa_H6,H6,30,15,3.321,0.8586616190375187
Jaksa_H6,H6,30,15,3.326,0.8712933659434193
Jaksa_H6,H6,30,15,3.331,0.8754687373538999
Jaksa_H6,H6,30,15,3.336,0.883767540168595
Jaksa_H6,H6,30,15,3.341,0.8712933659434193
Jaksa_H6,H6,30,15,3.346,0.8712933659434193
Jaksa_H6,H6,30,15,3.351,0.883767540168595
Jaksa_H6,H6,30,15,3.356,0.8712933659434193
Jaksa_H6,H6,30,15,3.361,0.9001613499442714
Jaksa_H6,H6,30,15,3.366,0.9001613499442714
Jaksa_H6,H6,30,15,3.371,0.883767540168595
Jaksa_H6,H6,30,15,3.376,0.8754687373538999
Jaksa_H6,H6,30,15,3.381,0.8960880245566357
Jaksa_H6,H6,30,15,3.386,0.8754687373538999
Jaksa_H6,H6,30,15,3.391,0.8754687373538999
Jaksa_H6,H6,30,15,3.396,0.883767540168595
Jaksa_H6,H6,30,15,3.401,0.8712933659434193
Jaksa_H6,H6,30,15,3.406,0.8712933659434193
Jaksa_H6,H6,30,15,3.411,0.8712933659434193
Jaksa_H6,H6,30,15,3.416,0.8712933659434193
Jaksa_H6,H6,30,15,3.421,0.8712933659434193
Jaksa_H6,H6,30,15,3.426,0.8671004876833833
Jaksa_H6,H6,30,15,3.431,0.8458682675776092
Jaksa_H6,H6,30,15,3.436,0.8671004876833833
Jaksa_H6,H6,30,15,3.441,0.8415671856782185
Jaksa_H6,H6,30,15,3.446,0.8671004876833833
Jaksa_H6,H6,30,15,3.451,0.8544153281560676
Jaksa_H6,H6,30,15,3.456,0.8712933659434193
Jaksa_H6,H6,30,15,3.461,0.8586616190375187
Jaksa_H6,H6,30,15,3.466,0.8712933659434193
Jaksa_H6,H6,30,15,3.471,0.8671004876833833
Jaksa_H6,H6,30,15,3.476,0.8544153281560676
Jaksa_H6,H6,30,15,3.481,0.8586616190375187
Jaksa_H6,H6,30,15,3.486,0.8586616190375187
Jaksa_H6,H6,30,15,3.491,0.8671004876833833
Jaksa_H6,H6,30,15,3.496,0.8671004876833833
Jaksa_H6,H6,30,15,3.501,0.8415671856782185
Jaksa_H6,H6,30,15,3.506,0.8671004876833833
Jaksa_H6,H6,30,15,3.512,0.8415671856782185
Jaksa_H6,H6,30,15,3.517,0.8415671856782185
Jaksa_H6,H6,30,15,3.522,0.8415671856782185
Jaksa_H6,H6,30,15,3.527,0.8415671856782185
Jaksa_H6,H6,30,15,3.532,0.8020015854720274
Jaksa_H7,H7,35,15,0.251,0.5247285289349821
Jaksa_H7,H7,35,15,0.256,0.5068176023684519
Jaksa_H7,H7,35,15,0.261,0.494696241836107
Jaksa_H7,H7,35,15,0.266,0.5128236264286637
Jaksa_H7,H7,35,15,0.271,0.5423242908253617
Jaksa_H7,H7,35,15,0.276,0.5247285289349821
Jaksa_H7,H7,35,15,0.281,0.5822156198526637
Jaksa_H7,H7,35,15,0.287,0.5423242908253617
Jaksa_H7,H7,35,15,0.292,0.5653138090500605
Jaksa_H7,H7,35,15,0.297,0.5423242908253617
Jaksa_H7,H7,35,15,0.302,0.5481214085096876
Jaksa_H7,H7,35,15,0.307,0.5877866649021191
Jaksa_H7,H7,35,15,0.312,0.6830968447064438
Jaksa_H7,H7,35,15,0.317,0.712949807856125
Jaksa_H7,H7,35,15,0.322,0.8712933659434193
Jaksa_H7,H7,35,15,0.327,0.8586616190375187
Jaksa_H7,H7,35,15,0.332,0.8586616190375187
Jaksa_H7,H7,35,15,0.337,0.8415671856782185
Jaksa_H7,H7,35,15,0.342,0.8671004876833833
Jaksa_H7,H7,35,15,0.347,0.8671004876833833
Jaksa_H7,H7,35,15,0.352,0.9321640810304452
Jaksa_H7,H7,35,15,0.357,0.9439058989071284
Jaksa_H7,H7,35,15,0.362,0.9631743177730056
Jaksa_H7,H7,35,15,0.367,0.9555114450274363
Jaksa_H7,H7,35,15,0.372,0.9631743177730056
Jaksa_H7,H7,35,15,0.377,1.0152306797290584
Jaksa_H7,H7,35,15,0.382,0.9969486348916096
Jaksa_H7,H7,35,15,0.387,1.007957920399979
Jaksa_H7,H7,35,15,0.392,0.9932517730102834
Jaksa_H7,H7,35,15,0.397,0.9707789171582248
Jaksa_H7,H7,35,15,0.402,0.9631743177730056
Jaksa_H7,H7,35,15,0.407,0.9439058989071284
Jaksa_H7,H7,35,15,0.412,0.9477893989335261
Jaksa_H7,H7,35,15,0.417,0.9202827531436925
Jaksa_H7,H7,35,15,0.422,0.8960880245566357
Jaksa_H7,H7,35,15,0.427,0.8712933659434193
Jaksa_H7,H7,35,15,0.432,0.8586616190375187
Jaksa_H7,H7,35,15,0.437,0.8153648132841944
Jaksa_H7,H7,35,15,0.442,0.8153648132841944
Jaksa_H7,H7,35,15,0.447,0.8153648132841944
Jaksa_H7,H7,35,15,0.452,0.8064758658669485
Jaksa_H7,H7,35,15,0.457,0.7608058290337602
Jaksa_H7,H7,35,15,0.462,0.7561219797213337
Jaksa_H7,H7,35,15,0.467,0.7747271675523681
Jaksa_H7,H7,35,15,0.472,0.7793248768009977
Jaksa_H7,H7,35,15,0.478,0.8020015854720274
Jaksa_H7,H7,35,15,0.483,0.7929925155296614
Jaksa_H7,H7,35,15,0.488,0.8020015854720274
Jaksa_H7,H7,35,15,0.493,0.7884573603642703
Jaksa_H7,H7,35,15,0.498,0.7793248768009977
Jaksa_H7,H7,35,15,0.503,0.7793248768009977
Jaksa_H7,H7,35,15,0.508,0.7884573603642703
Jaksa_H7,H7,35,15,0.513,0.8544153281560676
Jaksa_H7,H7,35,15,0.518,0.8153648132841944
Jaksa_H7,H7,35,15,0.523,0.8458682675776092
Jaksa_H7,H7,35,15,0.528,0.8285518175661483
Jaksa_H7,H7,35,15,0.533,0.8415671856782185
Jaksa_H7,H7,35,15,0.538,0.8415671856782185
Jaksa_H7,H7,35,15,0.543,0.8712933659434193
Jaksa_H7,H7,35,15,0.548,0.8754687373538999
Jaksa_H7,H7,35,15,0.553,0.9082585601768908
Jaksa_H7,H7,35,15,0.558,0.9202827531436925
Jaksa_H7,H7,35,15,0.563,0.959350221334602
Jaksa_H7,H7,35,15,0.568,0.9631743177730056
Jaksa_H7,H7,35,15,0.573,0.9969486348916096
Jaksa_H7,H7,35,15,0.578,1.0543120297715298
Jaksa_H7,H7,35,15,0.583,1.085189268335969
Jaksa_H7,H7,35,15,0.588,1.1346227261911428
Jaksa_H7,H7,35,15,0.593,1.144222799920162
Jaksa_H7,H7,35,15,0.598,1.1631508098056809
Jaksa_H7,H7,35,15,0.603,1.1662709371419244
Jaksa_H7,H7,35,15,0.608,1.1537315878891892
Jaksa_H7,H7,35,15,0.613,1.1631508098056809
Jaksa_H7,H7,35,15,0.618,1.1346227261911428
Jaksa_H7,H7,35,15,0.623,1.1817271953786161
Jaksa_H7,H7,35,15,0.628,1.1631508098056809
Jaksa_H7,H7,35,15,0.633,1.1878434223960523
Jaksa_H7,H7,35,15,0.638,1.2296405510745139
Jaksa_H7,H7,35,15,0.643,1.2296405510745139
Jaksa_H7,H7,35,15,0.648,1.2612978709452054
Jaksa_H7,H7,35,15,0.653,1.2612978709452054
Jaksa_H7,H7,35,15,0.658,1.3029127521808397
Jaksa_H7,H7,35,15,0.664,1.33500106673234
Jaksa_H7,H7,35,15,0.669,1.3609765531356006
Jaksa_H7,H7,35,15,0.674,1.3686394258811698
Jaksa_H7,H7,35,15,0.679,1.3686394258811698
Jaksa_H7,H7,35,15,0.684,1.425515074273172
Jaksa_H7,H7,35,15,0.689,1.4609379041156563
Jaksa_H7,H7,35,15,0.694,1.4701758451005926
Jaksa_H7,H7,35,15,0.699,1.4586150226995167
Jaksa_H7,H7,35,15,0.704,1.4655675420143985
Jaksa_H7,H7,35,15,0.709,1.4883995840570443
Jaksa_H7,H7,35,15,0.714,1.4973884086254774
Jaksa_H7,H7,35,15,0.719,1.4973884086254774
Jaksa_H7,H7,35,15,0.724,1.4816045409242156
Jaksa_H7,H7,35,15,0.729,1.4951487660319727
Jaksa_H7,H7,35,15,0.734,1.4906543764441336
Jaksa_H7,H7,35,15,0.739,1.501852701754163
Jaksa_H7,H7,35,15,0.744,1.4973884086254774
Jaksa_H7,H7,35,15,0.749,1.5107219394949427
Jaksa_H7,H7,35,15,0.754,1.5325568680981427
Jaksa_H7,H7,35,15,0.759,1.545432582458188
Jaksa_H7,H7,35,15,0.764,1.55814461804655
Jaksa_H7,H7,35,15,0.769,1.5830939370944985
Jaksa_H7,H7,35,15,0.774,1.5851452198650557
Jaksa_H7,H7,35,15,0.779,1.601405740736836
Jaksa_H7,H7,35,15,0.784,1.62924053973028
Jaksa_H7,H7,35,15,0.789,1.6467336971777973
Jaksa_H7,H7,35,15,0.794,1.6601310267496185
Jaksa_H7,H7,35,15,0.799,1.6752256529721035
Jaksa_H7,H7,35,15,0.804,1.6863989535702288
Jaksa_H7,H7,35,15,0.809,1.728109442151599
Jaksa_H7,H7,35,15,0.814,1.728109442151599
Jaksa_H7,H7,35,15,0.819,1.7263316639055997
Jaksa_H7,H7,35,15,0.824,1.7209792871670078
Jaksa_H7,H7,35,15,0.829,1.7404661748405046
Jaksa_H7,H7,35,15,0.834,1.7833912195575383
Jaksa_H7,H7,35,15,0.839,1.7884205679625405
Jaksa_H7,H7,35,15,0.844,1.791759469228055
Jaksa_H7,H7,35,15,0.849,1.7884205679625405
Jaksa_H7,H7,35,15,0.855,1.7884205679625405
Jaksa_H7,H7,35,15,0.86,1.791759469228055
Jaksa_H7,H7,35,15,0.865,1.791759469228055
Jaksa_H7,H7,35,15,0.87,1.7783364488959144
Jaksa_H7,H7,35,15,0.875,1.7783364488959144
Jaksa_H7,H7,35,15,0.88,1.7833912195575383
Jaksa_H7,H7,35,15,0.885,1.7934247485471162
Jaksa_H7,H7,35,15,0.89,1.803358605071407
Jaksa_H7,H7,35,15,0.895,1.81319474994812
Jaksa_H7,H7,35,15,0.9,1.8325814637483102
Jaksa_H7,H7,35,15,0.905,1.8341801851120072
Jaksa_H7,H7,35,15,0.91,1.843719208158766
Jaksa_H7,H7,35,15,0.915,1.8547342683894434
Jaksa_H7,H7,35,15,0.92,1.8794650496471605
Jaksa_H7,H7,35,15,0.925,1.888583653863595
Jaksa_H7,H7,35,15,0.93,1.884034745337226
Jaksa_H7,H7,35,15,0.935,1.8748743759385615
Jaksa_H7,H7,35,15,0.94,1.8625285401162623
Jaksa_H7,H7,35,15,0.945,1.8718021769015913
Jaksa_H7,H7,35,15,0.95,1.864080130807681
Jaksa_H7,H7,35,15,0.955,1.8625285401162623
Jaksa_H7,H7,35,15,0.96,1.8671761085128091
Jaksa_H7,H7,35,15,0.965,1.8594181177018698
Jaksa_H7,H7,35,15,0.97,1.8484548129046001
Jaksa_H7,H7,35,15,0.975,1.8341801851120072
Jaksa_H7,H7,35,15,0.98,1.8373699804801074
Jaksa_H7,H7,35,15,0.985,1.8293763327993617
Jaksa_H7,H7,35,15,0.99,1.824549292051046
Jaksa_H7,H7,35,15,0.995,1.814824742159051
Jaksa_H7,H7,35,15,1,1.8293763327993617
Jaksa_H7,H7,35,15,1.005,1.843719208158766
Jaksa_H7,H7,35,15,1.01,1.8453002361560848
Jaksa_H7,H7,35,15,1.015,1.8625285401162623
Jaksa_H7,H7,35,15,1.02,1.8748743759385615
Jaksa_H7,H7,35,15,1.025,1.8794650496471605
Jaksa_H7,H7,35,15,1.03,1.8931119634883424
Jaksa_H7,H7,35,15,1.035,1.8976198599275322
Jaksa_H7,H7,35,15,1.04,1.9021075263969205
Jaksa_H7,H7,35,15,1.046,1.9065751436566365
Jaksa_H7,H7,35,15,1.051,1.9300710850255671
Jaksa_H7,H7,35,15,1.056,1.916922612182061
Jaksa_H7,H7,35,15,1.061,1.9198594718553708
Jaksa_H7,H7,35,15,1.066,1.9213246735826988
Jaksa_H7,H7,35,15,1.071,1.9110228900548727
Jaksa_H7,H7,35,15,1.076,1.9065751436566365
Jaksa_H7,H7,35,15,1.081,1.916922612182061
Jaksa_H7,H7,35,15,1.086,1.9198594718553708
Jaksa_H7,H7,35,15,1.091,1.9198594718553708
Jaksa_H7,H7,35,15,1.096,1.9125010869241836
Jaksa_H7,H7,35,15,1.101,1.9125010869241836
Jaksa_H7,H7,35,15,1.106,1.8961194845522977
Jaksa_H7,H7,35,15,1.111,1.900613874140137
Jaksa_H7,H7,35,15,1.116,1.8870696490323797
Jaksa_H7,H7,35,15,1.121,1.8779371654691073
Jaksa_H7,H7,35,15,1.126,1.8748743759385615
Jaksa_H7,H7,35,15,1.131,1.8718021769015913
Jaksa_H7,H7,35,15,1.136,1.864080130807681
Jaksa_H7,H7,35,15,1.141,1.8779371654691073
Jaksa_H7,H7,35,15,1.146,1.8748743759385615
Jaksa_H7,H7,35,15,1.151,1.8687205103641833
Jaksa_H7,H7,35,15,1.156,1.8718021769015913
Jaksa_H7,H7,35,15,1.161,1.8625285401162623
Jaksa_H7,H7,35,15,1.166,1.8594181177018698
Jaksa_H7,H7,35,15,1.171,1.8718021769015913
Jaksa_H7,H7,35,15,1.176,1.8748743759385615
Jaksa_H7,H7,35,15,1.181,1.8687205103641833
Jaksa_H7,H7,35,15,1.186,1.8748743759385615
Jaksa_H7,H7,35,15,1.191,1.8931119634883424
Jaksa_H7,H7,35,15,1.196,1.8961194845522977
Jaksa_H7,H7,35,15,1.201,1.8825138324965192
Jaksa_H7,H7,35,15,1.206,1.8870696490323797
Jaksa_H7,H7,35,15,1.211,1.8794650496471605
Jaksa_H7,H7,35,15,1.216,1.8870696490323797
Jaksa_H7,H7,35,15,1.221,1.8794650496471605
Jaksa_H7,H7,35,15,1.226,1.8961194845522977
Jaksa_H7,H7,35,15,1.232,1.900613874140137
Jaksa_H7,H7,35,15,1.237,1.9125010869241836
Jaksa_H7,H7,35,15,1.242,1.9050881545350582
Jaksa_H7,H7,35,15,1.247,1.900613874140137
Jaksa_H7,H7,35,15,1.252,1.8825138324965192
Jaksa_H7,H7,35,15,1.257,1.8578592709325787
Jaksa_H7,H7,35,15,1.262,1.8484548129046001
Jaksa_H7,H7,35,15,1.267,1.8748743759385615
Jaksa_H7,H7,35,15,1.272,1.8718021769015913
Jaksa_H7,H7,35,15,1.277,1.8718021769015913
Jaksa_H7,H7,35,15,1.282,1.8718021769015913
Jaksa_H7,H7,35,15,1.287,1.8794650496471605
Jaksa_H7,H7,35,15,1.292,1.884034745337226
Jaksa_H7,H7,35,15,1.297,1.891604804197771
Jaksa_H7,H7,35,15,1.302,1.8825138324965192
Jaksa_H7,H7,35,15,1.307,1.8825138324965192
Jaksa_H7,H7,35,15,1.312,1.8500283773520307
Jaksa_H7,H7,35,15,1.317,1.8389610707123492
Jaksa_H7,H7,35,15,1.322,1.824549292051046
Jaksa_H7,H7,35,15,1.327,1.7984040119467235
Jaksa_H7,H7,35,15,1.332,1.7698546338400052
Jaksa_H7,H7,35,15,1.337,1.7439688053917064
Jaksa_H7,H7,35,15,1.342,1.715598108262491
Jaksa_H7,H7,35,15,1.347,1.6863989535702288
Jaksa_H7,H7,35,15,1.352,1.665818245870208
Jaksa_H7,H7,35,15,1.357,1.6524974018945473
Jaksa_H7,H7,35,15,1.362,1.6351056591826783
Jaksa_H7,H7,35,15,1.367,1.62924053973028
Jaksa_H7,H7,35,15,1.372,1.6174060820832772
Jaksa_H7,H7,35,15,1.377,1.6114359150967734
Jaksa_H7,H7,35,15,1.382,1.6074359097634274
Jaksa_H7,H7,35,15,1.387,1.5973653311998313
Jaksa_H7,H7,35,15,1.392,1.5789787049493917
Jaksa_H7,H7,35,15,1.397,1.5665304114228238
Jaksa_H7,H7,35,15,1.402,1.572773928062509
Jaksa_H7,H7,35,15,1.407,1.5518087995974639
Jaksa_H7,H7,35,15,1.412,1.556037135706985
Jaksa_H7,H7,35,15,1.417,1.5518087995974639
Jaksa_H7,H7,35,15,1.423,1.545432582458188
Jaksa_H7,H7,35,15,1.428,1.545432582458188
Jaksa_H7,H7,35,15,1.433,1.536867219599265
Jaksa_H7,H7,35,15,1.438,1.5518087995974639
Jaksa_H7,H7,35,15,1.443,1.5518087995974639
Jaksa_H7,H7,35,15,1.448,1.5496879080283263
Jaksa_H7,H7,35,15,1.453,1.536867219599265
Jaksa_H7,H7,35,15,1.458,1.536867219599265
Jaksa_H7,H7,35,15,1.463,1.501852701754163
Jaksa_H7,H7,35,15,1.468,1.5496879080283263
Jaksa_H7,H7,35,15,1.473,1.501852701754163
Jaksa_H7,H7,35,15,1.478,1.536867219599265
Jaksa_H7,H7,35,15,1.483,1.5432981099295553
Jaksa_H7,H7,35,15,1.488,1.5644405465033646
Jaksa_H7,H7,35,15,1.493,1.556037135706985
Jaksa_H7,H7,35,15,1.498,1.556037135706985
Jaksa_H7,H7,35,15,1.503,1.5706970841176697
Jaksa_H7,H7,35,15,1.508,1.5644405465033646
Jaksa_H7,H7,35,15,1.513,1.5706970841176697
Jaksa_H7,H7,35,15,1.518,1.5830939370944985
Jaksa_H7,H7,35,15,1.523,1.5706970841176697
Jaksa_H7,H7,35,15,1.528,1.5851452198650557
Jaksa_H7,H7,35,15,1.546,1.7101878155342434
Jaksa_H7,H7,35,15,1.551,1.7439688053917064
Jaksa_H7,H7,35,15,1.56,1.7647307968401356
Jaksa_H7,H7,35,15,1.565,1.7647307968401356
Jaksa_H7,H7,35,15,1.571,1.7698546338400052
Jaksa_H7,H7,35,15,1.576,1.7595805708638197
Jaksa_H7,H7,35,15,1.583,1.7387102481382397
Jaksa_H7,H7,35,15,1.588,1.7227665977411035
Jaksa_H7,H7,35,15,1.593,1.7047480922384253
Jaksa_H7,H7,35,15,1.597,1.6882490928583902
Jaksa_H7,H7,35,15,1.6,1.682688374173693
Jaksa_H7,H7,35,15,1.605,1.6601310267496185
Jaksa_H7,H7,35,15,1.608,1.6582280766035324
Jaksa_H7,H7,35,15,1.612,1.6409365794934714
Jaksa_H7,H7,35,15,1.616,1.6174060820832772
Jaksa_H7,H7,35,15,1.621,1.6114359150967734
Jaksa_H7,H7,35,15,1.627,1.589235205116581
Jaksa_H7,H7,35,15,1.632,1.5830939370944985
Jaksa_H7,H7,35,15,1.637,1.5518087995974639
Jaksa_H7,H7,35,15,1.642,1.5432981099295553
Jaksa_H7,H7,35,15,1.647,1.5173226235262947
Jaksa_H7,H7,35,15,1.652,1.5107219394949427
Jaksa_H7,H7,35,15,1.657,1.4838746894587547
Jaksa_H7,H7,35,15,1.662,1.4701758451005926
Jaksa_H7,H7,35,15,1.667,1.4678743481123135
Jaksa_H7,H7,35,15,1.672,1.4469189829363254
Jaksa_H7,H7,35,15,1.677,1.43746264769429
Jaksa_H7,H7,35,15,1.682,1.4134230285081433
Jaksa_H7,H7,35,15,1.687,1.3862943611198906
Jaksa_H7,H7,35,15,1.692,1.3837912309017721
Jaksa_H7,H7,35,15,1.697,1.3635373739972745
Jaksa_H7,H7,35,15,1.702,1.3837912309017721
Jaksa_H7,H7,35,15,1.707,1.4060969884160703
Jaksa_H7,H7,35,15,1.712,1.4134230285081433
Jaksa_H7,H7,35,15,1.717,1.3837912309017721
Jaksa_H7,H7,35,15,1.722,1.3609765531356006
Jaksa_H7,H7,35,15,1.727,1.3912819026309295
Jaksa_H7,H7,35,15,1.732,1.3787660946990992
Jaksa_H7,H7,35,15,1.737,1.3987168811184478
Jaksa_H7,H7,35,15,1.742,1.425515074273172
Jaksa_H7,H7,35,15,1.747,1.3987168811184478
Jaksa_H7,H7,35,15,1.752,1.3987168811184478
Jaksa_H7,H7,35,15,1.757,1.4182774069729414
Jaksa_H7,H7,35,15,1.762,1.4327007339340465
Jaksa_H7,H7,35,15,1.767,1.4655675420143985
Jaksa_H7,H7,35,15,1.772,1.4327007339340465
Jaksa_H7,H7,35,15,1.777,1.4327007339340465
Jaksa_H7,H7,35,15,1.782,1.425515074273172
Jaksa_H7,H7,35,15,1.787,1.4182774069729414
Jaksa_H7,H7,35,15,1.792,1.423108334242607
Jaksa_H7,H7,35,15,1.797,1.415853163361435
Jaksa_H7,H7,35,15,1.802,1.4011829736136412
Jaksa_H7,H7,35,15,1.807,1.4134230285081433
Jaksa_H7,H7,35,15,1.812,1.4182774069729414
Jaksa_H7,H7,35,15,1.818,1.3987168811184478
Jaksa_H7,H7,35,15,1.823,1.4060969884160703
Jaksa_H7,H7,35,15,1.828,1.4134230285081433
Jaksa_H7,H7,35,15,1.833,1.4060969884160703
Jaksa_H7,H7,35,15,1.838,1.4011829736136412
Jaksa_H7,H7,35,15,1.843,1.3912819026309295
Jaksa_H7,H7,35,15,1.848,1.3686394258811698
Jaksa_H7,H7,35,15,1.853,1.3609765531356006
Jaksa_H7,H7,35,15,1.858,1.358409157630355
Jaksa_H7,H7,35,15,1.863,1.3376291891386096
Jaksa_H7,H7,35,15,1.868,1.33500106673234
Jaksa_H7,H7,35,15,1.873,1.33500106673234
Jaksa_H7,H7,35,15,1.878,1.3297240096314962
Jaksa_H7,H7,35,15,1.883,1.3297240096314962
Jaksa_H7,H7,35,15,1.888,1.3532545070416904
Jaksa_H7,H7,35,15,1.893,1.3270750014599193
Jaksa_H7,H7,35,15,1.898,1.3110318766193438
Jaksa_H7,H7,35,15,1.903,1.3217558399823195
Jaksa_H7,H7,35,15,1.908,1.3297240096314962
Jaksa_H7,H7,35,15,1.913,1.3137236682850553
Jaksa_H7,H7,35,15,1.918,1.3110318766193438
Jaksa_H7,H7,35,15,1.923,1.2864740258376797
Jaksa_H7,H7,35,15,1.928,1.2919836816486494
Jaksa_H7,H7,35,15,1.933,1.275362800412609
Jaksa_H7,H7,35,15,1.938,1.2864740258376797
Jaksa_H7,H7,35,15,1.943,1.2864740258376797
Jaksa_H7,H7,35,15,1.948,1.2781522025001875
Jaksa_H7,H7,35,15,1.953,1.2669476034873244
Jaksa_H7,H7,35,15,1.958,1.2612978709452054
Jaksa_H7,H7,35,15,1.963,1.247032293786383
Jaksa_H7,H7,35,15,1.968,1.252762968495368
Jaksa_H7,H7,35,15,1.973,1.247032293786383
Jaksa_H7,H7,35,15,1.978,1.247032293786383
Jaksa_H7,H7,35,15,1.983,1.252762968495368
Jaksa_H7,H7,35,15,1.988,1.247032293786383
Jaksa_H7,H7,35,15,1.993,1.269760544863939
Jaksa_H7,H7,35,15,1.998,1.2612978709452054
Jaksa_H7,H7,35,15,2.003,1.2669476034873244
Jaksa_H7,H7,35,15,2.009,1.2781522025001875
Jaksa_H7,H7,35,15,2.014,1.269760544863939
Jaksa_H7,H7,35,15,2.019,1.2947271675944
Jaksa_H7,H7,35,15,2.024,1.3110318766193438
Jaksa_H7,H7,35,15,2.029,1.308332819650179
Jaksa_H7,H7,35,15,2.034,1.3029127521808397
Jaksa_H7,H7,35,15,2.039,1.3029127521808397
Jaksa_H7,H7,35,15,2.044,1.3110318766193438
Jaksa_H7,H7,35,15,2.049,1.3110318766193438
Jaksa_H7,H7,35,15,2.054,1.3110318766193438
Jaksa_H7,H7,35,15,2.059,1.3029127521808397
Jaksa_H7,H7,35,15,2.064,1.3029127521808397
Jaksa_H7,H7,35,15,2.069,1.3029127521808397
Jaksa_H7,H7,35,15,2.074,1.3110318766193438
Jaksa_H7,H7,35,15,2.079,1.3110318766193438
Jaksa_H7,H7,35,15,2.084,1.3217558399823195
Jaksa_H7,H7,35,15,2.089,1.3190856114264407
Jaksa_H7,H7,35,15,2.094,1.33500106673234
Jaksa_H7,H7,35,15,2.099,1.3428648031925547
Jaksa_H7,H7,35,15,2.104,1.3532545070416904
Jaksa_H7,H7,35,15,2.109,1.3297240096314962
Jaksa_H7,H7,35,15,2.114,1.3454723665996355
Jaksa_H7,H7,35,15,2.119,1.3428648031925547
Jaksa_H7,H7,35,15,2.124,1.3454723665996355
Jaksa_H7,H7,35,15,2.129,1.3270750014599193
Jaksa_H7,H7,35,15,2.134,1.308332819650179
Jaksa_H7,H7,35,15,2.139,1.3110318766193438
Jaksa_H7,H7,35,15,2.144,1.3190856114264407
Jaksa_H7,H7,35,15,2.149,1.3001916620664788
Jaksa_H7,H7,35,15,2.154,1.2781522025001875
Jaksa_H7,H7,35,15,2.159,1.275362800412609
Jaksa_H7,H7,35,15,2.164,1.2947271675944
Jaksa_H7,H7,35,15,2.169,1.3137236682850553
Jaksa_H7,H7,35,15,2.174,1.3190856114264407
Jaksa_H7,H7,35,15,2.179,1.3110318766193438
Jaksa_H7,H7,35,15,2.184,1.3506671834767394
Jaksa_H7,H7,35,15,2.189,1.3454723665996355
Jaksa_H7,H7,35,15,2.195,1.3532545070416904
Jaksa_H7,H7,35,15,2.2,1.3532545070416904
Jaksa_H7,H7,35,15,2.205,1.3532545070416904
Jaksa_H7,H7,35,15,2.21,1.3428648031925547
Jaksa_H7,H7,35,15,2.215,1.3506671834767394
Jaksa_H7,H7,35,15,2.22,1.33500106673234
Jaksa_H7,H7,35,15,2.225,1.3297240096314962
Jaksa_H7,H7,35,15,2.23,1.3376291891386096
Jaksa_H7,H7,35,15,2.235,1.3532545070416904
Jaksa_H7,H7,35,15,2.24,1.3428648031925547
Jaksa_H7,H7,35,15,2.245,1.3217558399823195
Jaksa_H7,H7,35,15,2.25,1.308332819650179
Jaksa_H7,H7,35,15,2.255,1.308332819650179
Jaksa_H7,H7,35,15,2.26,1.2947271675944
Jaksa_H7,H7,35,15,2.265,1.2612978709452054
Jaksa_H7,H7,35,15,2.27,1.269760544863939
Jaksa_H7,H7,35,15,2.275,1.2612978709452054
Jaksa_H7,H7,35,15,2.28,1.2383742310432684
Jaksa_H7,H7,35,15,2.285,1.2499017362143359
Jaksa_H7,H7,35,15,2.29,1.2383742310432684
Jaksa_H7,H7,35,15,2.295,1.220829921392359
Jaksa_H7,H7,35,15,2.3,1.220829921392359
Jaksa_H7,H7,35,15,2.305,1.1969481893889715
Jaksa_H7,H7,35,15,2.31,1.184789984909162
